-9.527331189710611659e-01,-5.771605480745328753e-01,2.924139074026169127e-01,-1.467631749670329500e-01,5.930930930930924244e-02,-7.679564985192002813e-02,2.970864512020375270e-01,1.537503206742235173e+00
-6.581993569131833199e-01,-1.252432162343352529e+00,6.072656208085162183e-02,1.553653819184152851e-01,9.710960960960963728e-01,4.957149099383406643e-01,-2.821206814201558943e-01,-2.889760911633269536e-01
-3.295819935691319258e-01,-1.878940509758528499e-01,-1.190266114291511496e-01,-7.532258276067683722e-01,-8.434684684684685685e-01,1.875224547264182223e-02,1.010985511861166308e-01,-3.621069167450537973e-01
7.681672025723470520e-01,-1.256403367590083864e+00,-1.257318182856432598e+00,1.637318000163448195e+00,-9.470720720720722241e-01,8.009399427101033808e-01,-6.064320967998723111e-01,-2.883249245425840157e-01
-4.726688102893887578e-02,-1.488654596037331634e+00,3.949478815024619061e-01,-1.374607649163943346e-01,-5.859609609609610636e-01,-3.766917512259065903e-01,3.507403279732523860e-01,1.129761418377720927e+00
-4.408360128617363483e-01,-2.108033053203002272e-01,1.876828981316171208e-01,1.899618722260505987e-01,-9.891141141141143178e-01,1.626489294557460774e-01,2.490049355198216963e-01,4.387064081003100302e-01
6.273311897106109702e-01,-6.285130327142344209e-01,5.252188934400758846e-01,-1.875262954514040070e-01,-3.847597597597599561e-01,-4.941612856241199281e-01,5.209361566629513440e-01,3.396201316902144884e-01
-4.807073954983923647e-01,3.258718397456981664e-01,3.694694978106673466e-01,-1.110487811522275770e-01,-8.025525525525527559e-01,-3.793950575326503483e-01,7.011622353128477148e-01,-3.628036903664713098e-01
-7.913183279742765919e-01,5.366831798768162409e-01,-1.076228515030514948e-01,1.202220471153953030e-01,1.501501501501544640e-03,-5.839219303782102743e-01,-2.088839356790322122e-01,3.277547103480384361e-01
-6.903536977491961935e-01,-8.650478196787581009e-01,3.951518615570371873e-01,-4.140409891226374817e-01,-3.622372372372373861e-01,-7.590386949555759655e-01,9.504855914663264960e-01,1.503384102793111909e-01
-8.041800643086816081e-01,6.042177735037038144e-02,3.609618297010896426e-01,-4.420006840600883002e-01,4.879879879879759491e-03,-4.052007573918531835e-01,3.934086928832987717e-01,3.990713907918198022e-01
8.099678456591637987e-01,8.229454109931277905e-01,-2.219946805826392922e+00,-3.335556696776745600e+00,1.850600600600601220e-01,3.497270476282953400e+00,-5.798439738895082574e-01,1.201060362765684841e+00
-7.045016077170418445e-01,1.250829217585187836e+00,-1.745119485035353968e+00,-2.897616988904707203e+00,2.372372372372371918e-01,2.999108608049715574e+00,-1.004139468237541299e+00,1.528452750830585849e+00
-8.749196141479099742e-01,1.514039576465034731e+00,2.359645520911409222e-01,-9.658060760275277712e-02,4.838588588588587647e-01,-1.512453269893674346e-01,7.328450883617250167e-01,-3.987065347864231502e-01
1.990353697749196460e-01,3.445829054378100886e-02,-4.619723277683254192e-01,7.429729977873987812e-01,1.262762762762763113e+00,6.864222945089090144e-01,-3.641139945868488992e-01,-2.929743048891338963e-01
