4.809999999999999692e-02,1.344749999999999943e+02,-2.328261189763562911e+01,8.628743749848529987e+00,3.684999999999999942e-01,1.667416484629477935e+01,-3.083019540169018580e+00,7.836462158890424234e+01
9.389999999999999736e-02,6.724039999999999395e+01,-3.418661189763562902e+01,2.360134374984853167e+01,6.114000000000000545e-01,2.404416484629478035e+01,-3.446819540169018481e+00,6.277821588904241246e+00
1.449999999999999900e-01,1.732330000000000041e+02,-4.264641189763563034e+01,-2.142575625015146912e+01,1.280000000000000027e-01,1.790416484629477978e+01,-3.206119540169018567e+00,3.391521588904240936e+00
3.156999999999999806e-01,6.684499999999999886e+01,-9.621831189763562975e+01,9.704254374984853371e+01,1.004000000000000031e-01,2.797336484629477837e+01,-3.650519540169018473e+00,6.303521588904240858e+00
1.889000000000000123e-01,4.372050000000000125e+01,-1.845701189763563121e+01,9.089743749848530285e+00,1.965999999999999970e-01,1.281356484629477777e+01,-3.049319540169018516e+00,6.227202158890423789e+01
1.277000000000000079e-01,1.709519999999999982e+02,-2.821161189763563115e+01,2.531584374984852914e+01,8.920000000000000151e-02,1.975656484629477916e+01,-3.113219540169018362e+00,3.499772158890424123e+01
2.938000000000000056e-01,1.293619999999999948e+02,-1.232601189763563099e+01,6.608643749848529758e+00,2.501999999999999780e-01,1.130136484629477778e+01,-2.942419540169018521e+00,3.108702158890424272e+01
1.214999999999999969e-01,2.243870000000000005e+02,-1.965611189763562905e+01,1.039864374984852979e+01,1.388999999999999957e-01,1.277876484629477716e+01,-2.829219540169018554e+00,3.364021588904241078e+00
7.320000000000000118e-02,2.453768000000000029e+02,-4.210971189763563416e+01,2.185974374984852986e+01,3.531000000000000250e-01,1.014586484629477781e+01,-3.400819540169018662e+00,3.061872158890424345e+01
8.890000000000000679e-02,1.058110000000000070e+02,-1.844741189763563227e+01,-4.616756250151469843e+00,2.561999999999999833e-01,7.891564846294778057e+00,-2.672619540169018482e+00,2.361652158890424147e+01
7.119999999999999940e-02,1.979569999999999936e+02,-2.005651189763563025e+01,-6.002356250151470007e+00,3.539999999999999813e-01,1.244656484629477688e+01,-3.022519540169018359e+00,3.343342158890423832e+01
3.221999999999999864e-01,2.738790000000000191e+02,-1.415229118976356233e+02,-1.493984562501514688e+02,4.020000000000000240e-01,6.268356484629477876e+01,-3.633819540169018758e+00,6.508602158890424505e+01
8.669999999999999929e-02,3.164820000000000277e+02,-1.191759118976356291e+02,-1.276954562501514658e+02,4.158999999999999919e-01,5.627066484629477827e+01,-3.900319540169018495e+00,7.800742158890423639e+01
6.019999999999999657e-02,3.426890000000000214e+02,-2.593931189763562983e+01,1.111564374984853032e+01,4.815999999999999726e-01,1.571576484629477655e+01,-2.809319540169018747e+00,1.947021588904240819e+00
2.272000000000000131e-01,1.953719000000000108e+02,-5.878661189763563044e+01,5.272144374984853243e+01,6.891000000000000458e-01,2.649916484629477864e+01,-3.498319540169018360e+00,6.120021588904241305e+00
4.052999999999999936e-01,2.503129999999999882e+02,-3.450611189763563402e+01,-2.155305625015147086e+01,7.922000000000000153e-01,1.576626484629477609e+01,-3.298319540169018627e+00,5.824021588904241042e+00
7.249999999999999500e-02,1.774149999999999920e+02,-1.112689118976356326e+02,1.230695437498485347e+02,2.431000000000000105e-01,2.111416484629477708e+01,-3.367519540169018555e+00,3.677921588904240924e+00
4.013999999999999790e-01,1.158281000000000063e+02,-2.763791189763563239e+01,2.085124374984852835e+01,4.430999999999999939e-01,1.637036484629477684e+01,-3.197019540169018459e+00,5.440215889042409048e-01
2.144000000000000072e-01,2.175399999999999920e+02,-1.763291189763562983e+01,1.087434374984852958e+01,3.165999999999999925e-01,1.088696484629477723e+01,-2.959519540169018637e+00,4.707952158890423533e+01
9.909999999999999365e-02,1.488789999999999907e+02,-4.404901189763562996e+01,3.476194374984852686e+01,6.901000000000000467e-01,1.755256484629477853e+01,-3.260519540169018349e+00,4.544721588904240939e+00
2.447000000000000008e-01,3.366469999999999914e+02,-4.403021189763563115e+01,3.070804374984853169e+01,3.690999999999999837e-01,9.918964846294777260e+00,-3.250219540169018373e+00,5.733412158890423882e+01
3.342999999999999861e-01,1.429709000000000003e+02,-2.854381189763563142e+01,1.398034374984852946e+01,4.141000000000000236e-01,6.006064846294777659e+00,-2.811219540169018760e+00,8.388602158890424221e+01
1.115000000000000019e-01,2.247299999999999898e+02,-1.970141189763563005e+01,-1.075765625015147009e+01,4.510000000000000120e-01,7.616764846294778124e+00,-2.748919540169018738e+00,4.001472158890423714e+01
4.283000000000000140e-01,6.356860000000000355e+01,-1.148699118976356317e+02,1.087534437498485289e+02,5.732000000000000428e-01,2.756536484629477712e+01,-3.679219540169018643e+00,3.436272158890423611e+01
3.855000000000000093e-01,1.415430000000000064e+02,-9.028481189763563464e+01,-7.596155625015147450e+01,1.804999999999999938e-01,2.504006484629477924e+01,-3.502819540169018531e+00,1.110862158890424034e+01
1.799000000000000044e-01,1.779970000000000141e+02,-1.914411189763563215e+01,1.812684374984852909e+01,2.006000000000000005e-01,1.588426484629477642e+01,-2.979019540169018487e+00,2.142602158890424136e+01
8.880000000000000393e-02,3.509979999999999905e+02,-7.163011189763562925e+01,3.393224374984853142e+01,2.109000000000000041e-01,2.242286484629477883e+01,-3.288019540169018651e+00,2.655021588904241003e+00
3.891999999999999904e-01,6.648709999999999809e+01,-6.232101189763562843e+01,5.247644374984852789e+01,4.273000000000000131e-01,3.126226484629478009e+01,-3.702019540169018352e+00,4.296922158890424015e+01
6.079999999999999988e-02,1.793700000000000045e+02,-9.124871189763562995e+01,-4.945085625015146746e+01,1.771999999999999964e-01,8.524196484629477766e+01,-4.469219540169018678e+00,3.129352158890424107e+01
1.529000000000000081e-01,7.596850000000000591e+01,-4.301271189763563285e+01,3.196204374984852947e+01,3.870999999999999996e-01,1.622886484629477621e+01,-3.370419540169018457e+00,2.196332158890424324e+01
3.472000000000000086e-01,3.841510000000000105e+02,-6.494181189763563111e+01,3.618754374984852973e+01,3.492000000000000104e-01,2.221146484629477769e+01,-3.607019540169018601e+00,4.072421588904241219e+00
1.408999999999999975e-01,1.559490000000000123e+02,-2.747191189763563202e+01,2.010884374984852840e+01,2.026999999999999913e-01,2.014716484629477833e+01,-3.302319540169018630e+00,2.075202158890424187e+01
2.832999999999999963e-01,1.894149999999999920e+02,-3.016781189763563020e+01,1.920634374984852855e+01,4.506000000000000005e-01,2.266956484629477941e+01,-3.247919540169018404e+00,3.018502158890424170e+01
3.714999999999999969e-01,1.985260000000000105e+02,-1.745281189763563034e+01,1.193894374984853002e+01,3.271999999999999909e-01,1.081786484629477663e+01,-2.803719540169018476e+00,4.606202158890423703e+01
1.824999999999999956e-01,1.488660000000000139e+02,-2.661891189763563048e+01,-1.667925625015147162e+01,3.183000000000000274e-01,1.553016484629477745e+01,-3.038119540169018418e+00,2.161622158890424217e+01
1.239999999999999991e-01,1.771614999999999895e+02,-1.665161189763563243e+01,8.876843749848530862e+00,1.585999999999999910e-01,1.135256484629477747e+01,-2.792119540169018421e+00,8.178021588904240247e+00
3.030999999999999805e-01,1.469370000000000118e+02,-4.372581189763563003e+01,1.462154374984853078e+01,4.107999999999999985e-01,2.392036484629477755e+01,-3.384919540169018415e+00,7.403121588904241435e+00
4.052000000000000046e-01,1.727757000000000005e+02,-6.429401189763562741e+01,4.223694374984852828e+01,5.620000000000000551e-01,3.562736484629478184e+01,-3.600619540169018418e+00,3.246321588904240940e+00
1.200999999999999984e-01,2.151690000000000111e+02,-1.284039118976356235e+02,1.110435437498485243e+02,2.993000000000000105e-01,4.029386484629478105e+01,-3.584819540169018381e+00,3.724502158890423686e+01
2.351999999999999924e-01,3.097450000000000045e+02,-1.878921189763563149e+01,1.619884374984852826e+01,2.508000000000000229e-01,1.519546484629477767e+01,-2.952219540169018330e+00,6.474572158890423168e+01
1.940000000000000058e-01,3.166689999999999827e+02,-1.231391189763563077e+01,6.257443749848530246e+00,4.041000000000000147e-01,1.168296484629477661e+01,-2.660019540169018537e+00,5.583322158890423736e+01
5.290000000000000258e-02,2.709329999999999927e+02,-2.617981189763563066e+01,7.764343749848530152e+00,4.179999999999999827e-01,1.556616484629477704e+01,-3.074519540169018406e+00,8.180982158890424216e+01
1.103999999999999981e-01,1.946790000000000020e+02,-2.238171189763562907e+01,1.800044374984852880e+01,3.290000000000000147e-01,1.320006484629477761e+01,-3.012019540169018406e+00,3.700602158890423965e+01
3.045999999999999819e-01,2.087230000000000132e+02,-2.768961189763562913e+01,1.639364374984852901e+01,5.889999999999999680e-01,1.438706484629477700e+01,-3.124819540169018417e+00,1.175652158890424026e+01
2.750000000000000222e-01,2.084159999999999968e+02,-4.742661189763563101e+01,2.605924374984853031e+01,3.251000000000000001e-01,2.241276484629477750e+01,-3.321819540169018481e+00,1.690802158890424067e+01
4.208000000000000074e-01,1.482932000000000130e+02,-3.385911189763562845e+01,-2.974405625015146981e+01,4.423000000000000265e-01,2.206966484629477776e+01,-3.462719540169018728e+00,3.698732158890423705e+01
1.479999999999999927e-01,1.506260000000000048e+02,-2.448271189763563171e+01,-1.332195625015146945e+01,3.178000000000000269e-01,9.868964846294776549e+00,-2.923719540169018583e+00,1.930102158890424136e+01
2.366999999999999937e-01,1.126727999999999952e+02,-3.481941189763563216e+01,2.878034374984853017e+01,7.372999999999999554e-01,1.040556484629477652e+01,-2.964219540169018341e+00,2.213702158890424343e+01
2.812999999999999945e-01,3.105470000000000255e+02,-3.990041189763562812e+01,2.667284374984852846e+01,2.303000000000000047e-01,2.183886484629477920e+01,-3.845019540169018590e+00,4.433215889042408930e-01
1.950999999999999956e-01,1.433626999999999896e+02,-2.466241189763563213e+01,1.704874374984852992e+01,1.164000000000000035e-01,6.210664846294777774e+00,-3.232319540169018346e+00,4.144782158890424029e+01
9.310000000000000220e-02,2.391579999999999870e+02,-7.813351189763562843e+01,7.759964374984852498e+01,4.334999999999999964e-01,2.389676484629477926e+01,-3.529419540169018710e+00,2.851002158890424099e+01
6.320000000000000617e-02,1.946100000000000136e+02,-1.675624118976356272e+02,-1.586447562501514597e+02,7.058999999999999719e-01,2.327906484629478001e+01,-3.544419540169018390e+00,7.090592158890423491e+01
1.655999999999999972e-01,2.458580000000000041e+02,-2.228431189763563225e+01,2.124234374984852991e+01,3.526000000000000245e-01,1.655886484629477806e+01,-2.907819540169018335e+00,5.652092158890423690e+01
1.701000000000000012e-01,8.123250000000000171e+01,-7.943101189763562786e+01,-5.464265625015146810e+01,1.968999999999999917e-01,6.307766484629478043e+01,-4.185419540169018404e+00,8.356882158890424250e+01
1.174000000000000044e-01,1.357570000000000050e+02,-1.341759118976356433e+02,-6.848015625015146668e+01,4.404000000000000137e-01,3.227596484629477658e+01,-3.988919540169018507e+00,1.029302158890424046e+01
5.040000000000000036e-02,3.598186000000000035e+02,-1.010489118976356337e+02,7.098304374984853382e+01,2.937000000000000166e-01,3.996896484629478152e+01,-4.470619540169018968e+00,4.351721588904241322e+00
2.757999999999999896e-01,2.455610000000000070e+02,-3.415131189763562958e+01,2.159554374984853098e+01,2.285000000000000087e-01,2.902506484629477868e+01,-3.184319540169018747e+00,1.205421588904240782e+00
3.103000000000000203e-01,1.466550000000000011e+02,-1.316921189763563049e+01,-2.163156250151470061e+00,2.742999999999999883e-01,1.295296484629477618e+01,-2.865319540169018353e+00,1.610602158890424107e+01
