1.304077994914762151e+01,5.670663025293028880e+01,-1.398460865155705390e-01,-3.364742376958461678e-01,1.670342518224928741e+00,-2.534174971892983949e-02,-2.155309507332571484e-01,-8.358958970265448762e-01
1.157593873867779166e+01,4.732109293673629224e+01,-1.396854836397913191e+00,-1.403067286130421198e+00,-6.389201304202583032e-01,-2.823634281041064176e-01,-7.616593503186178671e-01,-6.903941193145338717e-01
1.239207330831122356e+01,4.613658544474913015e+01,-3.890437088556091272e-01,1.744625194863762829e-01,5.609054037622145383e-01,6.666649433611662179e-01,-2.432605421134304280e-01,4.338788929630136293e-01
1.371839392186154072e+01,6.369928947814755560e+01,6.658712730401453728e-01,-7.429368558124609390e-01,9.765912052017978739e-01,-1.078168650364210501e+00,8.378973091597231859e-02,6.108502303406824208e-01
1.260187195476432187e+01,5.348274476189998694e+01,-3.130627394400367081e-01,8.930621126155039446e-01,-1.356327079357936283e-01,2.297395720195865576e-01,-2.800103887530225322e-01,-5.485802257596533726e-01
1.309438469435162489e+01,4.835001234348672483e+01,-7.668005841467593342e-01,-5.568817485363797282e-01,-2.483617493029140200e-01,3.031662270975734041e-01,1.354866302888311003e+00,-9.316338593227453668e-02
1.278907693546434032e+01,6.199773027086778399e+01,-4.876959204977300288e-01,-1.340112650802855576e+00,-1.102766032892513182e-01,-4.446972486165044480e-01,-1.997042643495467340e+00,9.296415662314987116e-02
1.291366416625087865e+01,5.748232357085782240e+01,8.475035801504454680e-01,-2.194585346509339008e-01,-5.178962526732459049e-01,-5.116626838988769244e-01,8.482962290126322413e-01,1.602614071184731870e+00
1.380186080925265735e+01,4.922334849989128003e+01,1.216721155469203097e+01,-1.404452712753342247e+01,-1.677500993049400790e+01,0.000000000000000000e+00,1.995681947107874166e+00,-3.279372961787550139e-02
1.285930048265541181e+01,5.178041783068765369e+01,1.593949542097465422e+00,1.343085098178869341e+00,4.036278060694762915e-01,-1.223605002242540846e-01,-5.098422336552410616e-02,2.355189655176639085e-01
1.206616511816347703e+01,5.002215215424913453e+01,1.018161283247706328e-01,-1.311412404765602169e+00,1.310719693704619215e-01,1.798213391449516307e-01,-1.202286674080858653e+00,-2.693977576104654714e-01
1.003264564539104242e+01,6.188984377851512875e+01,-4.015156521847091375e-01,-5.951541228424402918e-01,1.823738038819473495e-01,-1.095687923443347644e+00,-1.585400023254341262e+00,-1.513421445590338754e+00
1.107646206600924010e+01,6.427066737244459205e+01,1.132767291973992396e+00,6.351599090358666100e-01,-5.055536173767122277e-01,1.502828368948400106e+00,-2.732837332366879202e-01,4.397877060509982616e-01
1.250756475547479596e+01,5.525450864026246478e+01,7.653786174704457768e-01,2.617163203524372483e-01,-6.175007583075292628e-02,9.513417933938163040e-01,4.584197267153324873e-01,7.370776491477916137e-01
1.134302379158570595e+01,4.520399930992499549e+01,1.392830163629877660e+00,2.084284998174554371e+00,4.371318590223422507e-01,1.426686490913998240e+00,-4.035210066827029651e-01,9.430012187306348048e-01
1.165006296038428779e+01,5.530190040907752547e+01,5.267286116198982571e-01,7.237968701518240344e-01,-3.157693648866352065e-01,-1.620687833987995097e+00,1.265077164096994888e+00,1.695588043194522498e+00
1.181217345069958391e+01,6.489886722192046875e+01,-1.509384926029772478e+00,-8.330360048149483276e-01,-7.070473446555535224e-01,4.184428452365615558e-01,-5.313191489087837338e-01,1.085375437510941010e+00
1.238158831958748785e+01,5.880411708502804657e+01,8.105405517585371200e-01,1.184789898192861068e+00,1.873111195616434521e-01,5.924462521299103113e-01,-1.776474789675497601e-01,1.237637313022722285e+00
1.040074907861611386e+01,5.647977524270908134e+01,8.500997188605196042e-01,-8.176291376256578092e-01,1.151737761916259650e+00,-4.466265962624801911e-01,5.642368969220058483e-01,-1.253562801464646270e+00
1.104698338015822934e+01,5.639795270988206966e+01,1.228859569700769683e+01,-1.770872092277501508e+01,-1.322622501948299778e+01,0.000000000000000000e+00,1.413288730341058397e+00,-2.125564301974471604e-01
1.367382383902457477e+01,4.743871537056865861e+01,5.503560257691634261e-01,1.265556873538751237e+00,2.317323199234833930e-01,-7.462981280476761459e-01,-5.168467645859550208e-01,1.012105905380494830e+00
1.257636790834499152e+01,5.443369520387228278e+01,6.303303410471995383e-01,4.133221128144770606e-02,-7.073751910589677339e-01,-1.010531283344856757e+00,3.797353706409116181e-01,-1.112752777586449193e+00
1.249847767428603618e+01,5.256926085982649965e+01,4.142146827340947163e-02,-3.140410745415174731e-01,1.405665137846986434e+00,-2.871587050697081978e-01,-4.730435278057268378e-01,1.416924943492082756e+00
1.125683896784193649e+01,4.662134700740720916e+01,-2.536688696295461010e-01,-2.049086549303889282e-01,-1.479841213326984928e+00,-1.187311335637543097e+00,9.021857978524653321e-01,8.315178203106570187e-01
1.191787097431156894e+01,4.684836792809655748e+01,1.007101058610804012e+00,8.015019021244256248e-01,7.649513153128560672e-02,-7.880811719690045125e-01,-1.310380779060896117e+00,-5.606831797033333675e-01
1.420696270632838676e+01,5.732306623006732593e+01,-6.571217299955606217e-02,-9.953322504434356510e-01,5.104522541670414304e-01,-1.222030469048719814e+00,4.435945283254510985e-01,1.131610300808153086e-01
1.378568895114205972e+01,4.606744792492811058e+01,2.399781561853373268e-01,1.175345312590304836e+00,-1.245741890285479020e-01,-8.350196043566208148e-01,1.510036341604815702e-01,-1.509388076359925723e-01
1.185765981929958812e+01,5.996223185897642338e+01,-1.982275699336250030e-01,-2.278597800720790212e-01,3.499290706990924038e-01,7.211551756475057529e-01,6.870781750463197390e-01,6.469764642878570449e-01
1.270137982756295614e+01,6.429301352764518640e+01,-1.699249611892669209e+00,2.342283461184921922e+00,-6.298182705959898264e-02,-8.608121441919597272e-01,-1.592954083851072067e+00,-3.092476156703017343e-01
